split,source_class,class_index,class_name,file_path,file_name,extension,file_size_bytes,is_supported_extension,is_valid_image,is_corrupted,width,height,image_mode,channel_count,status,error_message
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_1666.jpeg,cast_def_0_1666.jpeg,.jpeg,10569,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_1677.jpeg,cast_def_0_1677.jpeg,.jpeg,10196,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_1678.jpeg,cast_def_0_1678.jpeg,.jpeg,9049,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_1681.jpeg,cast_def_0_1681.jpeg,.jpeg,9769,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_1682.jpeg,cast_def_0_1682.jpeg,.jpeg,9768,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_1683.jpeg,cast_def_0_1683.jpeg,.jpeg,10797,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_1684.jpeg,cast_def_0_1684.jpeg,.jpeg,9425,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_1685.jpeg,cast_def_0_1685.jpeg,.jpeg,9621,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_1686.jpeg,cast_def_0_1686.jpeg,.jpeg,9830,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_1688.jpeg,cast_def_0_1688.jpeg,.jpeg,9359,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_174.jpeg,cast_def_0_174.jpeg,.jpeg,10416,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_175.jpeg,cast_def_0_175.jpeg,.jpeg,10282,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_176.jpeg,cast_def_0_176.jpeg,.jpeg,9675,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_181.jpeg,cast_def_0_181.jpeg,.jpeg,10839,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_182.jpeg,cast_def_0_182.jpeg,.jpeg,10369,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_184.jpeg,cast_def_0_184.jpeg,.jpeg,10278,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_186.jpeg,cast_def_0_186.jpeg,.jpeg,10090,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_1895.jpeg,cast_def_0_1895.jpeg,.jpeg,11732,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_190.jpeg,cast_def_0_190.jpeg,.jpeg,10852,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_1903.jpeg,cast_def_0_1903.jpeg,.jpeg,10852,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_193.jpeg,cast_def_0_193.jpeg,.jpeg,10656,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_1935.jpeg,cast_def_0_1935.jpeg,.jpeg,9721,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_197.jpeg,cast_def_0_197.jpeg,.jpeg,10003,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_2053.jpeg,cast_def_0_2053.jpeg,.jpeg,9752,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_2084.jpeg,cast_def_0_2084.jpeg,.jpeg,11327,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_2100.jpeg,cast_def_0_2100.jpeg,.jpeg,10067,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_2102.jpeg,cast_def_0_2102.jpeg,.jpeg,10031,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_2104.jpeg,cast_def_0_2104.jpeg,.jpeg,10055,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_2126.jpeg,cast_def_0_2126.jpeg,.jpeg,10241,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_2135.jpeg,cast_def_0_2135.jpeg,.jpeg,10202,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_2136.jpeg,cast_def_0_2136.jpeg,.jpeg,9405,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_2137.jpeg,cast_def_0_2137.jpeg,.jpeg,10653,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_2154.jpeg,cast_def_0_2154.jpeg,.jpeg,9881,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_2155.jpeg,cast_def_0_2155.jpeg,.jpeg,10026,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_2156.jpeg,cast_def_0_2156.jpeg,.jpeg,10017,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_216.jpeg,cast_def_0_216.jpeg,.jpeg,10155,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_2176.jpeg,cast_def_0_2176.jpeg,.jpeg,9612,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_2177.jpeg,cast_def_0_2177.jpeg,.jpeg,8936,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_2179.jpeg,cast_def_0_2179.jpeg,.jpeg,9666,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_218.jpeg,cast_def_0_218.jpeg,.jpeg,8889,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_220.jpeg,cast_def_0_220.jpeg,.jpeg,9728,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_221.jpeg,cast_def_0_221.jpeg,.jpeg,9691,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_2211.jpeg,cast_def_0_2211.jpeg,.jpeg,9586,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_2212.jpeg,cast_def_0_2212.jpeg,.jpeg,10547,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_2215.jpeg,cast_def_0_2215.jpeg,.jpeg,9717,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_224.jpeg,cast_def_0_224.jpeg,.jpeg,8931,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_2241.jpeg,cast_def_0_2241.jpeg,.jpeg,8889,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_2244.jpeg,cast_def_0_2244.jpeg,.jpeg,9512,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_2247.jpeg,cast_def_0_2247.jpeg,.jpeg,9354,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_2273.jpeg,cast_def_0_2273.jpeg,.jpeg,9870,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_2274.jpeg,cast_def_0_2274.jpeg,.jpeg,9807,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_2276.jpeg,cast_def_0_2276.jpeg,.jpeg,10423,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_228.jpeg,cast_def_0_228.jpeg,.jpeg,9729,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_2299.jpeg,cast_def_0_2299.jpeg,.jpeg,10657,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_230.jpeg,cast_def_0_230.jpeg,.jpeg,10290,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_2305.jpeg,cast_def_0_2305.jpeg,.jpeg,10548,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_2308.jpeg,cast_def_0_2308.jpeg,.jpeg,10076,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_2309.jpeg,cast_def_0_2309.jpeg,.jpeg,9248,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_231.jpeg,cast_def_0_231.jpeg,.jpeg,10180,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_2319.jpeg,cast_def_0_2319.jpeg,.jpeg,9625,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_2324.jpeg,cast_def_0_2324.jpeg,.jpeg,10258,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_2339.jpeg,cast_def_0_2339.jpeg,.jpeg,10940,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_2341.jpeg,cast_def_0_2341.jpeg,.jpeg,9229,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_2342.jpeg,cast_def_0_2342.jpeg,.jpeg,10210,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_235.jpeg,cast_def_0_235.jpeg,.jpeg,10496,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_236.jpeg,cast_def_0_236.jpeg,.jpeg,9333,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_2372.jpeg,cast_def_0_2372.jpeg,.jpeg,8978,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_2375.jpeg,cast_def_0_2375.jpeg,.jpeg,10023,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_2376.jpeg,cast_def_0_2376.jpeg,.jpeg,9750,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_2392.jpeg,cast_def_0_2392.jpeg,.jpeg,9551,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_2393.jpeg,cast_def_0_2393.jpeg,.jpeg,10031,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_2396.jpeg,cast_def_0_2396.jpeg,.jpeg,10428,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_242.jpeg,cast_def_0_242.jpeg,.jpeg,10889,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_2420.jpeg,cast_def_0_2420.jpeg,.jpeg,10720,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_2421.jpeg,cast_def_0_2421.jpeg,.jpeg,10778,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_2422.jpeg,cast_def_0_2422.jpeg,.jpeg,9590,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_2442.jpeg,cast_def_0_2442.jpeg,.jpeg,9843,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_2451.jpeg,cast_def_0_2451.jpeg,.jpeg,9517,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_2453.jpeg,cast_def_0_2453.jpeg,.jpeg,9719,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_246.jpeg,cast_def_0_246.jpeg,.jpeg,10316,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_247.jpeg,cast_def_0_247.jpeg,.jpeg,10287,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_2479.jpeg,cast_def_0_2479.jpeg,.jpeg,10665,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_2480.jpeg,cast_def_0_2480.jpeg,.jpeg,10848,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_2483.jpeg,cast_def_0_2483.jpeg,.jpeg,9373,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_2486.jpeg,cast_def_0_2486.jpeg,.jpeg,10478,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_2487.jpeg,cast_def_0_2487.jpeg,.jpeg,9712,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_249.jpeg,cast_def_0_249.jpeg,.jpeg,9644,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_2509.jpeg,cast_def_0_2509.jpeg,.jpeg,10268,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_2510.jpeg,cast_def_0_2510.jpeg,.jpeg,10131,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_2514.jpeg,cast_def_0_2514.jpeg,.jpeg,9623,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_2515.jpeg,cast_def_0_2515.jpeg,.jpeg,10041,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_2516.jpeg,cast_def_0_2516.jpeg,.jpeg,9853,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_2526.jpeg,cast_def_0_2526.jpeg,.jpeg,11207,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_2528.jpeg,cast_def_0_2528.jpeg,.jpeg,11575,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_2551.jpeg,cast_def_0_2551.jpeg,.jpeg,11108,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_2553.jpeg,cast_def_0_2553.jpeg,.jpeg,10802,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_257.jpeg,cast_def_0_257.jpeg,.jpeg,9592,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_259.jpeg,cast_def_0_259.jpeg,.jpeg,10008,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_26.jpeg,cast_def_0_26.jpeg,.jpeg,9599,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_260.jpeg,cast_def_0_260.jpeg,.jpeg,10732,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_275.jpeg,cast_def_0_275.jpeg,.jpeg,9655,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_28.jpeg,cast_def_0_28.jpeg,.jpeg,10151,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_280.jpeg,cast_def_0_280.jpeg,.jpeg,10400,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_283.jpeg,cast_def_0_283.jpeg,.jpeg,9891,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_290.jpeg,cast_def_0_290.jpeg,.jpeg,10927,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_291.jpeg,cast_def_0_291.jpeg,.jpeg,9803,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_299.jpeg,cast_def_0_299.jpeg,.jpeg,9778,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_302.jpeg,cast_def_0_302.jpeg,.jpeg,9981,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_303.jpeg,cast_def_0_303.jpeg,.jpeg,10870,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_3105.jpeg,cast_def_0_3105.jpeg,.jpeg,10666,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_3106.jpeg,cast_def_0_3106.jpeg,.jpeg,11459,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_3108.jpeg,cast_def_0_3108.jpeg,.jpeg,10517,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_3121.jpeg,cast_def_0_3121.jpeg,.jpeg,10313,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_3122.jpeg,cast_def_0_3122.jpeg,.jpeg,10068,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_3123.jpeg,cast_def_0_3123.jpeg,.jpeg,11548,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_3387.jpeg,cast_def_0_3387.jpeg,.jpeg,10408,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_3388.jpeg,cast_def_0_3388.jpeg,.jpeg,10509,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_340.jpeg,cast_def_0_340.jpeg,.jpeg,10624,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_3412.jpeg,cast_def_0_3412.jpeg,.jpeg,10633,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_3416.jpeg,cast_def_0_3416.jpeg,.jpeg,11913,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_3438.jpeg,cast_def_0_3438.jpeg,.jpeg,10501,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_3446.jpeg,cast_def_0_3446.jpeg,.jpeg,10443,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_3473.jpeg,cast_def_0_3473.jpeg,.jpeg,10655,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_3500.jpeg,cast_def_0_3500.jpeg,.jpeg,11279,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_3503.jpeg,cast_def_0_3503.jpeg,.jpeg,10844,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_363.jpeg,cast_def_0_363.jpeg,.jpeg,9987,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_367.jpeg,cast_def_0_367.jpeg,.jpeg,11400,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_40.jpeg,cast_def_0_40.jpeg,.jpeg,10981,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_411.jpeg,cast_def_0_411.jpeg,.jpeg,10610,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_4133.jpeg,cast_def_0_4133.jpeg,.jpeg,12026,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_4134.jpeg,cast_def_0_4134.jpeg,.jpeg,10011,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_4137.jpeg,cast_def_0_4137.jpeg,.jpeg,10322,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_4156.jpeg,cast_def_0_4156.jpeg,.jpeg,10351,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_4160.jpeg,cast_def_0_4160.jpeg,.jpeg,10484,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_4164.jpeg,cast_def_0_4164.jpeg,.jpeg,10086,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_4175.jpeg,cast_def_0_4175.jpeg,.jpeg,10565,True,True,False,300,300,RGB,3,VALID,
test,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/test/def_front/cast_def_0_4186.jpeg,cast_def_0_4186.jpeg,.jpeg,10527,True,True,False,300,300,RGB,3,VALID,
